kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_parm_prov,koi_model_snr,koi_count,koi_tce_plnt_num,koi_tce_delivname,koi_trans_mod,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec
8234477,K06997.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,4.028671454,0,0.2940,8.12253,1.1397E+05,0.314179,0.13873,LS+MCMC,52.42,0.0535,86.57,1492.0,1169.87,4.919000,q1_q17_dr25_koi,2152.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6327.00,4.168,0.0200,1.5280,1.2520,,q1_q17_dr25_stellar,292.229340,44.160789
8234889,K05490.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,116.301793000,0,0.4631,2.25300,6.49E+02,0.023676,65.23452,MCMC,2.18,0.4541,89.95,336.0,3.01,360.000000,q1_q16_koi,6.30,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,5593.00,4.552,-0.0800,0.8420,0.9200,,stellar_q1_q16,292.387240,44.130070
8235924,K02347.01,Kepler-1203 b,CONFIRMED,Done,CANDIDATE,0.1500,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV,0.588001053,0,0.4030,1.14510,2.974E+02,0.015848,2.81504,LS+MCMC,0.99,0.0114,83.78,1188.0,473.45,3.720000,q1_q17_dr25_koi,50.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,3814.00,4.687,0.2400,0.5700,0.5760,,q1_q17_dr25_stellar,292.773380,44.178131
8240109,K06998.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0020,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE,2.301187530,0,1.0330,7.82160,8.7537E+04,0.484238,0.06897,LS+MCMC,140.23,0.0423,67.35,2783.0,14194.09,2.682700,q1_q17_dr25_koi,404.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,7970.00,3.871,-0.2000,2.6520,1.9060,,q1_q17_dr25_stellar,294.223540,44.135658
8240123,K03826.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2.301207050,0,1.2620,25.08000,1.6881E+03,0.308540,0.00802,LS+MCMC,28.64,0.0335,15.40,1254.0,583.42,1.309000,q1_q17_dr25_koi,132.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5641.00,4.554,-0.0600,0.8500,0.9440,,q1_q17_dr25_stellar,294.227840,44.134739
8240617,K02474.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,176.845697000,0,1.4653,3.81200,4.316E+02,0.483193,0.32545,MCMC,42.05,0.5740,88.81,291.0,1.69,81.300000,q1_q16_koi,7.70,1,,,Mandel and Agol (2002 ApJ 580 171),,5592.00,4.541,-0.4000,0.7970,0.8040,,stellar_q1_q16,294.397490,44.124199
8240746,K04576.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,1,0,q1_q17_dr25_sup_koi,,184.568000000,0,0.2544,13.09000,4.099E+02,0.018639,0.66592,MCMC,1.53,0.5911,89.95,282.0,1.50,106.200000,q1_q16_koi,10.20,1,,,Mandel and Agol (2002 ApJ 580 171),,5680.00,4.595,-0.5400,0.7500,0.8070,,stellar_q1_q16,294.437470,44.180901
8240790,K04426.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,369.132360000,0,0.0824,10.34000,2.159E+02,0.013526,2.90310,MCMC,2.14,1.0352,89.95,328.0,2.73,275.500000,q1_q16_koi,11.90,1,,,Mandel and Agol (2002 ApJ 580 171),,6282.00,4.151,-0.2200,1.4490,1.0840,,stellar_q1_q16,294.450380,44.166779
8240797,K01809.01,Kepler-321 c,CONFIRMED,Done,CANDIDATE,0.3710,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,13.093909110,0,0.8600,2.28050,3.987E+02,0.021118,1.55395,LS+MCMC,2.20,0.1096,87.96,752.0,75.58,24.100000,q1_q17_dr25_koi,62.20,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5772.00,4.487,0.1000,0.9560,1.0220,,q1_q17_dr25_stellar,294.453860,44.145973
8240797,K01809.02,Kepler-321 b,CONFIRMED,Done,CANDIDATE,0.4040,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,4.915385452,0,0.4840,2.77570,2.255E+02,0.014007,1.37812,LS+MCMC,1.46,0.0570,87.70,1042.0,279.43,12.070000,q1_q17_dr25_koi,65.60,2,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5772.00,4.487,0.1000,0.9560,1.0220,,q1_q17_dr25_stellar,294.453860,44.145973
8240861,K06999.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SAME_NTL_PERIOD---CENT_NOFITS,0.449249224,0,0.4940,4.75650,4.1944E+05,0.675588,0.46224,LS+MCMC,95.83,0.0117,73.13,2941.0,17801.78,1.702100,q1_q17_dr25_koi,1194.90,1,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6338.00,4.239,-0.2200,1.2990,1.0650,,q1_q17_dr25_stellar,294.471310,44.123440
8240904,K01070.01,Kepler-266 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.618363090,0,0.0430,3.68130,5.491E+02,0.021100,1.19117,LS+MCMC,2.98,0.0678,89.82,1066.0,304.65,14.024000,q1_q17_dr25_koi,31.50,3,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5529.00,4.190,0.1600,1.2940,0.9470,,q1_q17_dr25_stellar,294.484380,44.166908
8240904,K01070.02,Kepler-266 c,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,107.721409200,0,0.0030,8.04200,1.3962E+03,0.033622,1.92878,LS+MCMC,4.75,0.4352,90.00,421.0,7.39,105.770000,q1_q17_dr25_koi,30.50,3,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5529.00,4.190,0.1600,1.2940,0.9470,,q1_q17_dr25_stellar,294.484380,44.166908
8240904,K01070.03,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,92.777790000,0,0.0174,6.64000,3.59E+02,0.017215,2.81316,MCMC,1.92,0.4083,89.95,410.0,6.70,108.600000,q1_q16_koi,5.20,3,,,Mandel and Agol (2002 ApJ 580 171),,5888.00,4.444,0.1000,1.0190,1.0530,,stellar_q1_q16,294.484380,44.166908
8241079,K03020.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.919265300,0,0.4340,4.57200,9.11E+01,0.008821,0.72951,LS+MCMC,1.90,0.1033,88.50,1107.0,355.29,16.630000,q1_q17_dr25_koi,15.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5745.00,3.939,0.3000,1.9720,1.2340,,q1_q17_dr25_stellar,294.540410,44.190979
8241258,K05491.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,480.194160000,0,0.1548,10.76000,3.723E+02,0.017731,3.30688,MCMC,1.79,1.2030,89.95,235.0,0.72,343.000000,q1_q16_koi,9.10,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,6072.00,4.510,-0.2400,0.9230,1.0050,,stellar_q1_q16,294.594240,44.110592
8241736,K05492.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,368.498280000,0,0.1772,14.90300,5.819E+02,0.021727,0.95672,MCMC,1.86,0.9155,89.95,214.0,0.50,190.100000,q1_q16_koi,18.00,1,1,q1_q16_tce,Mandel and Agol (2002 ApJ 580 171),,5255.00,4.527,-0.2600,0.7830,0.7540,,stellar_q1_q16,294.741330,44.131809
8242350,K05493.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,LPP_DV,6.993576155,0,1.3170,21.26950,2.924E+03,0.375468,0.00180,LS+MCMC,101.15,0.0803,37.93,1605.0,1569.11,1.669600,q1_q17_dr25_koi,643.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6565.00,3.803,-0.2000,2.4670,1.4140,,q1_q17_dr25_stellar,294.934570,44.129810
8242434,K01726.01,Kepler-942 b,CONFIRMED,Done,CANDIDATE,0.7480,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,44.964074580,0,0.1100,4.98100,8.116E+02,0.025141,3.24935,LS+MCMC,2.00,0.2298,89.91,379.0,4.89,70.290000,q1_q17_dr25_koi,88.00,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4827.00,4.615,0.1400,0.7290,0.8170,,q1_q17_dr25_stellar,294.955110,44.149818
8242681,K01065.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0080,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,4.020628573,0,0.8270,4.40850,2.0901E+04,0.150191,0.21099,LS+MCMC,16.94,0.0511,81.58,1232.0,543.92,5.649000,q1_q17_dr25_koi,282.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6210.00,4.450,-0.1000,1.0330,1.0930,,q1_q17_dr25_stellar,295.039250,44.191059
8242769,K07875.01,,CANDIDATE,Done,CANDIDATE,0.8260,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,21.971157400,0,0.1190,5.01200,1.781E+02,0.012115,1.49529,LS+MCMC,1.32,0.1531,89.80,649.0,41.86,33.700000,q1_q17_dr25_koi,7.80,1,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5763.00,4.436,0.0600,0.9970,0.9890,,q1_q17_dr25_stellar,295.066310,44.162449
8243263,K07000.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,1.759276227,0,1.0260,3.19585,3.2091E+04,0.303185,0.27663,LS+MCMC,40.79,0.0307,73.27,1861.0,2828.82,3.564000,q1_q17_dr25_koi,2857.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6656.00,4.351,-0.0800,1.2320,1.2480,,q1_q17_dr25_stellar,295.225250,44.112679
8243283,K02952.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.759269100,0,0.5640,2.38100,1.404E+02,0.011222,0.67402,LS+MCMC,1.21,0.0278,83.24,1519.0,1254.94,4.800000,q1_q17_dr25_koi,13.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5784.00,4.416,-0.1400,0.9840,0.9210,,q1_q17_dr25_stellar,295.231510,44.112900
8244173,K03545.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---HAS_SEC_TCE---CENT_NOFITS,1.092066399,0,0.4880,2.97608,4.0189E+05,0.647710,1.47783,LS+MCMC,40.74,0.0172,83.83,1164.0,432.44,4.533400,q1_q17_dr25_koi,1160.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4556.00,4.670,-0.7400,0.5760,0.5660,,q1_q17_dr25_stellar,295.506100,44.110538
8244190,K01071.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.092068330,0,0.4690,1.85960,2.192E+02,0.013798,1.08696,LS+MCMC,1.29,0.0205,83.41,1611.0,1588.89,4.090000,q1_q17_dr25_koi,45.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5639.00,4.551,-0.0200,0.8590,0.9590,,q1_q17_dr25_stellar,295.511080,44.109261
8244295,K07001.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,0,1,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS---EPHEM_MATCH,1.092067920,0,0.3780,1.64600,1.059E+02,0.009335,1.74198,LS+MCMC,0.74,0.0192,85.47,1320.0,715.46,4.790000,q1_q17_dr25_koi,7.70,1,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4856.00,4.609,0.0600,0.7280,0.7930,,q1_q17_dr25_stellar,295.543880,44.125370
8244947,K05494.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,223.521317320,,,3.27000,,,,none,,,,,,,q1_q16_koi,,1,1,q1_q16_tce,,,,,,,,,,295.768220,44.167011
8245108,K07876.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,0.579108481,0,0.4240,1.65900,6.84E+01,0.007737,0.91541,LS+MCMC,0.42,0.0109,80.36,1377.0,849.52,2.532000,q1_q17_dr25_koi,9.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4604.00,4.749,-1.5200,0.5010,0.5140,,q1_q17_dr25_stellar,295.814850,44.193340
8246781,K01067.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,185.022882220,0,1.0040,4.87326,4.3547E+04,0.333723,9.12670,LS+MCMC,49.82,0.6712,89.77,379.0,4.89,254.660000,q1_q17_dr25_koi,938.20,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6025.00,4.237,0.1600,1.3670,1.1800,,q1_q17_dr25_stellar,296.309420,44.165741
8247638,K00907.01,Kepler-251 c,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.514109890,0,0.3950,4.15750,9.735E+02,0.028718,1.66311,LS+MCMC,2.72,0.1199,89.22,655.0,43.57,28.840000,q1_q17_dr25_koi,55.90,4,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5527.00,4.488,-0.1800,0.8660,0.8410,,q1_q17_dr25_stellar,296.566220,44.105862
8247638,K00907.02,Kepler-251 d,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,30.132929800,0,0.8390,5.17200,1.0158E+03,0.033220,0.40310,LS+MCMC,3.14,0.1790,88.21,536.0,19.55,26.800000,q1_q17_dr25_koi,44.80,4,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5527.00,4.488,-0.1800,0.8660,0.8410,,q1_q17_dr25_stellar,296.566220,44.105862
8247638,K00907.03,Kepler-251 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.790908090,0,0.1100,2.60300,2.513E+02,0.014349,2.35518,LS+MCMC,1.36,0.0525,89.55,990.0,227.24,14.190000,q1_q17_dr25_koi,21.20,4,4,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5527.00,4.488,-0.1800,0.8660,0.8410,,q1_q17_dr25_stellar,296.566220,44.105862
8247638,K00907.04,Kepler-251 e,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,99.641596200,0,0.0280,4.44800,9.525E+02,0.027879,10.35916,LS+MCMC,2.64,0.3973,89.99,360.0,3.97,175.840000,q1_q17_dr25_koi,22.70,4,3,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5527.00,4.488,-0.1800,0.8660,0.8410,,q1_q17_dr25_stellar,296.566220,44.105862
8247770,K02569.01,,CANDIDATE,Done,CANDIDATE,0.4270,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,8.281570720,0,0.0420,3.10000,1.392E+02,0.010655,2.41624,LS+MCMC,1.37,0.0795,89.88,956.0,197.82,20.610000,q1_q17_dr25_koi,12.90,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5640.00,4.288,0.1600,1.1750,0.9760,,q1_q17_dr25_stellar,296.603000,44.140820
8247771,K02344.01,Kepler-1200 b,CONFIRMED,Done,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.118547814,0,0.2210,1.55340,2.348E+02,0.013601,2.48278,LS+MCMC,0.98,0.0188,87.68,1174.0,447.97,5.480000,q1_q17_dr25_koi,21.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4496.00,4.650,0.0600,0.6580,0.7250,,q1_q17_dr25_stellar,296.603420,44.129261
8248103,K07002.01,,CANDIDATE,Done,CANDIDATE,0.7800,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.830141590,0,0.0340,0.95700,1.92E+02,0.012676,48.23890,LS+MCMC,1.30,0.0549,89.95,1039.0,275.02,39.000000,q1_q17_dr25_koi,11.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5693.00,4.467,-0.0200,0.9390,0.9430,,q1_q17_dr25_stellar,296.695740,44.150761
8248939,K00061.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,1.633454020,0,1.1900,3.81700,3.59E+02,0.208715,0.01873,LS+MCMC,24.87,0.0274,30.59,1750.0,2211.18,1.382000,q1_q17_dr25_koi,7.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6283.00,4.372,-0.2400,1.0910,1.0190,,q1_q17_dr25_stellar,296.935940,44.161045
8254882,K04164.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,0.925659410,0,0.0420,1.48800,3E+01,0.005009,2.45176,LS+MCMC,0.88,0.0203,89.49,2383.0,7600.86,4.810000,q1_q17_dr25_koi,11.20,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6058.00,4.135,0.2800,1.6120,1.2960,,q1_q17_dr25_stellar,298.387540,44.151962
8255058,K05495.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST,6.279888981,0,1.2440,5.50860,1.5146E+03,0.289620,0.01615,LS+MCMC,196.78,0.0831,67.35,1931.0,3281.24,3.229000,q1_q17_dr25_koi,150.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5057.00,3.137,0.0000,6.2220,1.9360,,q1_q17_dr25_stellar,298.430730,44.192451
8255887,K00908.01,Kepler-720 b,CONFIRMED,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.708326451,0,0.0610,3.16114,7.9127E+03,0.080242,1.58315,LS+MCMC,10.60,0.0539,89.71,1162.0,431.02,12.288000,q1_q17_dr25_koi,633.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5560.00,4.246,0.1400,1.2100,0.9400,,q1_q17_dr25_stellar,298.635650,44.170940
8256044,K03652.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,16.371883638,0,1.0660,3.44467,6.5927E+04,0.457732,3.32598,LS+MCMC,70.73,0.1241,88.31,840.0,117.90,36.120000,q1_q17_dr25_koi,639.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5642.00,4.114,-0.0200,1.4150,0.9500,,q1_q17_dr25_stellar,298.675570,44.175732
8256049,K00909.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,0,1,1,q1_q17_dr25_sup_koi,SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,16.371986610,0,9.3030,3.84490,4.1476E+03,8.358793,2.90473,LS+MCMC,540.37,0.1052,74.37,438.0,8.71,34.500000,q1_q17_dr25_koi,54.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,4187.00,4.656,-0.2800,0.5920,0.5800,,q1_q17_dr25_stellar,298.678620,44.175499
8256453,K02573.01,,FALSE POSITIVE,Done,FALSE POSITIVE,1.0000,0,1,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.347512632,0,1.2520,1.98170,2.6518E+03,0.313479,0.14850,LS+MCMC,23.45,0.0208,58.91,1346.0,775.18,2.420000,q1_q17_dr25_koi,88.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5316.00,4.585,-0.7800,0.6850,0.6580,,q1_q17_dr25_stellar,298.777560,44.119942
8256882,K07003.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.411940570,0,0.5790,1.78700,6.73E+01,0.007779,2.02488,LS+MCMC,1.35,0.0355,86.11,1654.0,1771.98,8.540000,q1_q17_dr25_koi,10.60,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5598.00,4.045,0.1200,1.5940,1.0280,,q1_q17_dr25_stellar,298.886690,44.115860
8257205,K01986.01,Kepler-1038 b,CONFIRMED,Done,CANDIDATE,0.9930,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,148.460181900,0,0.8080,5.49900,1.5321E+03,0.040286,2.11411,LS+MCMC,3.61,0.5238,89.66,285.0,1.56,135.100000,q1_q17_dr25_koi,33.70,2,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5159.00,4.548,0.1600,0.8210,0.8680,,q1_q17_dr25_stellar,298.972170,44.132381
8257205,K01986.02,Kepler-1038 c,CONFIRMED,Done,CANDIDATE,0.9890,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.127664170,0,0.1250,2.49100,2.292E+02,0.013519,3.96060,LS+MCMC,1.21,0.0692,89.67,784.0,89.24,21.990000,q1_q17_dr25_koi,16.00,2,2,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5159.00,4.548,0.1600,0.8210,0.8680,,q1_q17_dr25_stellar,298.972170,44.132381
8257407,K01063.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,89.698168533,0,0.6840,5.54180,2.7311E+05,0.590496,13.15835,LS+MCMC,102.08,0.3870,89.78,554.0,22.33,177.540000,q1_q17_dr25_koi,3420.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6214.00,4.021,-0.5800,1.5830,0.9590,,q1_q17_dr25_stellar,299.020900,44.172760
8258103,K07590.01,,FALSE POSITIVE,Done,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,SIG_SEC_IN_DV_MODEL_SHIFT---EYEBALL---INVERT_DIFF,0.594003994,0,0.4978,5.55700,2.54E+01,0.004786,0.05184,MCMC,1.55,0.0174,59.59,4952.0,142174.84,0.988800,q1_q17_dr24_koi,51.10,1,1,q1_q17_dr24_tce,Mandel and Agol (2002 ApJ 580 171),,8596.00,3.793,-0.2400,2.9680,1.9940,,stellar_q1_q17,299.202390,44.141750
8258160,K03870.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,23.627034800,0,1.0960,11.48100,8.433E+03,0.231978,0.02401,LS+MCMC,21.71,0.1499,82.94,560.0,23.17,8.910000,q1_q17_dr25_koi,78.40,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5305.00,4.477,-0.0800,0.8570,0.8050,,q1_q17_dr25_stellar,299.218810,44.181862
8258171,K00286.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,23.627222300,0,0.7110,7.90000,1.546E+02,0.012206,0.15178,LS+MCMC,3.84,0.2096,87.53,1358.0,804.44,16.480000,q1_q17_dr25_koi,65.80,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,8308.00,3.861,0.0700,2.8790,2.1970,,q1_q17_dr25_stellar,299.221890,44.180519
8259713,K02935.01,,CANDIDATE,Done,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,27.881315400,0,0.1680,6.34600,2.092E+02,0.013372,0.91918,LS+MCMC,1.54,0.1832,89.71,681.0,50.86,33.550000,q1_q17_dr25_koi,15.50,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,6434.00,4.414,-0.3600,1.0550,1.0480,,q1_q17_dr25_stellar,299.661100,44.112381
8260198,K03888.01,,FALSE POSITIVE,Done,FALSE POSITIVE,0.0000,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET,0.955297055,0,1.1930,1.74050,8.461E+02,0.226540,0.10073,LS+MCMC,18.16,0.0168,45.21,1550.0,1367.42,1.694000,q1_q17_dr25_koi,67.30,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5319.00,4.548,-0.5600,0.7340,0.6940,,q1_q17_dr25_stellar,299.782070,44.199810
8260218,K01066.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,5.714817603,0,0.0960,3.14126,1.2295E+04,0.101045,2.05742,LS+MCMC,9.29,0.0597,89.64,943.0,187.27,15.258000,q1_q17_dr25_koi,537.70,1,1,q1_q17_dr25_tce,Mandel and Agol (2002 ApJ 580 171),,5695.00,4.526,-0.2800,0.8420,0.8690,,q1_q17_dr25_stellar,299.786320,44.169540
